osmid,y,x,highway,ref,street_count,junction,railway,geometry
822124350,39.3994862,-76.4357463,,,3,,,POINT (-76.4357463 39.3994862)
822130388,39.4043647,-76.4188892,,,1,,,POINT (-76.4188892 39.4043647)
822130426,39.4003142,-76.4198906,turning_circle,,1,,,POINT (-76.4198906 39.4003142)
822135915,39.3982833,-76.4456344,turning_circle,,1,,,POINT (-76.4456344 39.3982833)
822135917,39.3988214,-76.4464773,,,3,,,POINT (-76.4464773 39.3988214)
822135920,39.3969108,-76.4447784,turning_circle,,1,,,POINT (-76.4447784 39.3969108)
822135927,39.3973934,-76.4456446,,,3,,,POINT (-76.4456446 39.3973934)
822135928,39.3976877,-76.4474121,,,3,,,POINT (-76.4474121 39.3976877)
822135929,39.3969639,-76.4457717,turning_circle,,1,,,POINT (-76.4457717 39.3969639)
829534328,39.3972814,-76.6077225,,,1,,,POINT (-76.6077225 39.3972814)
829553926,39.221032,-76.4300046,,,2,,,POINT (-76.4300046 39.221032)
829642323,39.3338301,-76.4444587,,,4,,,POINT (-76.4444587 39.3338301)
829642329,39.3332598,-76.4446409,,,3,,,POINT (-76.4446409 39.3332598)
829642330,39.3340386,-76.4445969,,,3,,,POINT (-76.4445969 39.3340386)
829642334,39.3339077,-76.444824,,,1,,,POINT (-76.444824 39.3339077)
829642338,39.3332762,-76.4442074,traffic_signals,,4,,,POINT (-76.4442074 39.3332762)
829642339,39.3333033,-76.443621,,,3,,,POINT (-76.443621 39.3333033)
829642343,39.333633,-76.4441967,,,3,,,POINT (-76.4441967 39.333633)
829642349,39.3331159,-76.4441597,traffic_signals,,4,,,POINT (-76.4441597 39.3331159)
829642676,39.3404874,-76.4652005,,,3,,,POINT (-76.4652005 39.3404874)
829642682,39.3405326,-76.4644048,,,3,,,POINT (-76.4644048 39.3405326)
829643029,39.3273113,-76.4687059,,,3,,,POINT (-76.4687059 39.3273113)
829643041,39.3279622,-76.4692603,traffic_signals,,4,,,POINT (-76.4692603 39.3279622)
829668556,39.2941448,-76.4175099,,,3,,,POINT (-76.4175099 39.2941448)
829668560,39.2964013,-76.4097131,,,1,,,POINT (-76.4097131 39.2964013)
829668572,39.2941305,-76.4298888,,,3,,,POINT (-76.4298888 39.2941305)
829668577,39.2942262,-76.4303974,,,3,,,POINT (-76.4303974 39.2942262)
829668689,39.2959944,-76.411419,,,1,,,POINT (-76.411419 39.2959944)
829668690,39.2967217,-76.4111957,,,3,,,POINT (-76.4111957 39.2967217)
829668709,39.2984105,-76.4146054,,,1,,,POINT (-76.4146054 39.2984105)
829668710,39.2981346,-76.4145677,,,1,,,POINT (-76.4145677 39.2981346)
830962336,39.4239076,-76.6372357,,,1,,,POINT (-76.6372357 39.4239076)
832306989,39.3558942,-76.5293712,,,3,,,POINT (-76.5293712 39.3558942)
832662315,39.3612263,-76.4468033,,,1,,,POINT (-76.4468033 39.3612263)
832662319,39.3614323,-76.447279,,,1,,,POINT (-76.447279 39.3614323)
835034811,39.2425259,-76.6714675,,,3,,,POINT (-76.6714675 39.2425259)
840638788,39.3768624,-76.6736626,,,3,,,POINT (-76.6736626 39.3768624)
840644674,39.3788891,-76.6664068,,,1,,,POINT (-76.6664068 39.3788891)
840644683,39.3784433,-76.6658596,,,3,,,POINT (-76.6658596 39.3784433)
841466224,39.3729456,-76.5684079,,,3,,,POINT (-76.5684079 39.3729456)
841466227,39.3738154,-76.5645482,,,3,,,POINT (-76.5645482 39.3738154)
841466233,39.3728284,-76.5675348,,,3,,,POINT (-76.5675348 39.3728284)
841468981,39.380674,-76.5613946,,,1,,,POINT (-76.5613946 39.380674)
842076813,39.3258922,-76.4710318,,,3,,,POINT (-76.4710318 39.3258922)
842076830,39.3244008,-76.471737,,,3,,,POINT (-76.471737 39.3244008)
842076870,39.3288635,-76.4638976,,,3,,,POINT (-76.4638976 39.3288635)
842109799,39.3299718,-76.4660761,turning_circle,,1,,,POINT (-76.4660761 39.3299718)
842109853,39.3293579,-76.4667601,,,3,,,POINT (-76.4667601 39.3293579)
842396004,39.3173093,-76.4669817,,,3,,,POINT (-76.4669817 39.3173093)
842396462,39.3210807,-76.4625046,,,1,,,POINT (-76.4625046 39.3210807)
842420011,39.309678,-76.4672074,,,1,,,POINT (-76.4672074 39.309678)
842434652,39.3279571,-76.4462896,,,3,,,POINT (-76.4462896 39.3279571)
842434675,39.3250968,-76.4474693,,,1,,,POINT (-76.4474693 39.3250968)
842434701,39.3232202,-76.449667,,,3,,,POINT (-76.449667 39.3232202)
842434715,39.323285,-76.4498746,,,3,,,POINT (-76.4498746 39.323285)
842434725,39.3230951,-76.4498725,,,3,,,POINT (-76.4498725 39.3230951)
846289938,39.5660624,-76.8380441,,,1,,,POINT (-76.8380441 39.5660624)
846290065,39.4507126,-76.7861889,,,3,,,POINT (-76.7861889 39.4507126)
846290603,39.4682188,-76.8109767,,,1,,,POINT (-76.8109767 39.4682188)
854166772,39.32405,-76.3899527,turning_circle,,1,,,POINT (-76.3899527 39.32405)
854166795,39.3248509,-76.3901351,turning_circle,,1,,,POINT (-76.3901351 39.3248509)
860711415,39.3681048,-76.7188426,,,1,,,POINT (-76.7188426 39.3681048)
860711419,39.3724783,-76.7219192,,,3,,,POINT (-76.7219192 39.3724783)
864005759,39.4027391,-76.6055215,,,3,,,POINT (-76.6055215 39.4027391)
864005813,39.3988084,-76.5996832,,,1,,,POINT (-76.5996832 39.3988084)
866836916,39.385429,-76.5766464,,,3,,,POINT (-76.5766464 39.385429)
866836930,39.3853292,-76.5771649,,,3,,,POINT (-76.5771649 39.3853292)
866836956,39.3848419,-76.5770721,,,3,,,POINT (-76.5770721 39.3848419)
866837011,39.3847917,-76.5769244,,,3,,,POINT (-76.5769244 39.3847917)
866837024,39.3848684,-76.5763702,,,3,,,POINT (-76.5763702 39.3848684)
866837036,39.3849841,-76.5763581,,,3,,,POINT (-76.5763581 39.3849841)
866837047,39.3853224,-76.5765615,,,3,,,POINT (-76.5765615 39.3853224)
866837136,39.3816629,-76.5790589,,,3,,,POINT (-76.5790589 39.3816629)
866837179,39.3915434,-76.5648652,,,3,,,POINT (-76.5648652 39.3915434)
866837206,39.3850876,-76.5768939,traffic_signals,,4,,,POINT (-76.5768939 39.3850876)
866837274,39.3851814,-76.5768259,traffic_signals,,4,,,POINT (-76.5768259 39.3851814)
866837325,39.3876976,-76.574042,,,3,,,POINT (-76.574042 39.3876976)
866837401,39.3885182,-76.572308,,,3,,,POINT (-76.572308 39.3885182)
866837442,39.3899957,-76.5688976,,,4,,,POINT (-76.5688976 39.3899957)
866837483,39.3890785,-76.5711105,,,4,,,POINT (-76.5711105 39.3890785)
866837502,39.3881028,-76.5731856,,,4,,,POINT (-76.5731856 39.3881028)
866837504,39.3880272,-76.5731276,traffic_signals,,4,,,POINT (-76.5731276 39.3880272)
866837762,39.3915827,-76.5659568,turning_circle,,1,,,POINT (-76.5659568 39.3915827)
866837766,39.3911787,-76.5666063,,,4,,,POINT (-76.5666063 39.3911787)
866837774,39.3906129,-76.56781,,,3,,,POINT (-76.56781 39.3906129)
866837780,39.3900755,-76.5689533,,,4,,,POINT (-76.5689533 39.3900755)
866837815,39.3866553,-76.5754485,,,3,,,POINT (-76.5754485 39.3866553)
866837905,39.3916615,-76.5655881,traffic_signals,,4,,,POINT (-76.5655881 39.3916615)
866837996,39.3911028,-76.5665417,,,3,,,POINT (-76.5665417 39.3911028)
866838373,39.3943432,-76.5634377,,,3,,,POINT (-76.5634377 39.3943432)
866838452,39.3931785,-76.5640713,traffic_signals,,4,,,POINT (-76.5640713 39.3931785)
866838532,39.3980935,-76.5637617,,,3,,,POINT (-76.5637617 39.3980935)
866838541,39.3972894,-76.5634117,traffic_signals,,4,,,POINT (-76.5634117 39.3972894)
866838578,39.3958426,-76.5631753,,,4,,,POINT (-76.5631753 39.3958426)
867659127,39.3989695,-76.5849232,,,3,,,POINT (-76.5849232 39.3989695)
867659216,39.4085041,-76.5526725,,,3,,,POINT (-76.5526725 39.4085041)
867659266,39.3914029,-76.5645763,,,1,,,POINT (-76.5645763 39.3914029)
871395794,39.2598812,-76.5099556,,,3,,,POINT (-76.5099556 39.2598812)
883356642,39.4496128,-76.6329868,,,1,,,POINT (-76.6329868 39.4496128)
883627094,39.6550162,-76.6536109,,,3,,,POINT (-76.6536109 39.6550162)
884801731,39.3731267,-76.4727369,,,3,,,POINT (-76.4727369 39.3731267)
884801758,39.373659,-76.4729065,,,3,,,POINT (-76.4729065 39.373659)
884801804,39.3727741,-76.4734454,,,3,,,POINT (-76.4734454 39.3727741)
884801848,39.3747995,-76.4721704,,,3,,,POINT (-76.4721704 39.3747995)
884801854,39.3748928,-76.4721835,,,3,,,POINT (-76.4721835 39.3748928)
884801865,39.375303,-76.4724704,,,3,,,POINT (-76.4724704 39.375303)
884802310,39.3722899,-76.4678968,,,3,,,POINT (-76.4678968 39.3722899)
884802312,39.3722511,-76.4680296,,,3,,,POINT (-76.4680296 39.3722511)
884802319,39.3720635,-76.4686319,,,3,,,POINT (-76.4686319 39.3720635)
884802357,39.3724788,-76.4702778,,,3,,,POINT (-76.4702778 39.3724788)
884802441,39.3721348,-76.4709265,,,4,,,POINT (-76.4709265 39.3721348)
884802472,39.3723473,-76.4704961,,,3,,,POINT (-76.4704961 39.3723473)
884803474,39.3737599,-76.4615582,,,3,,,POINT (-76.4615582 39.3737599)
884804496,39.3920997,-76.4538777,traffic_signals,,3,,,POINT (-76.4538777 39.3920997)
884804711,39.3920944,-76.4540175,traffic_signals,,4,,,POINT (-76.4540175 39.3920944)
884833349,39.3821983,-76.4530427,,,1,,,POINT (-76.4530427 39.3821983)
884833371,39.381493,-76.4527278,,,1,,,POINT (-76.4527278 39.381493)
884833468,39.3816598,-76.4538498,,,3,,,POINT (-76.4538498 39.3816598)
884835885,39.3731649,-76.4734338,,,4,,,POINT (-76.4734338 39.3731649)
884849225,39.3842527,-76.433181,,,3,,,POINT (-76.433181 39.3842527)
884849228,39.3844376,-76.4329622,,,3,,,POINT (-76.4329622 39.3844376)
884849231,39.3840183,-76.4321412,,,1,,,POINT (-76.4321412 39.3840183)
884885103,39.3721958,-76.4691843,,,3,,,POINT (-76.4691843 39.3721958)
884885203,39.3772496,-76.4599173,,,3,,,POINT (-76.4599173 39.3772496)
884885252,39.3777872,-76.4601017,,,3,,,POINT (-76.4601017 39.3777872)
884885275,39.3760949,-76.4602313,,,3,,,POINT (-76.4602313 39.3760949)
884885296,39.3768718,-76.4595611,,,3,,,POINT (-76.4595611 39.3768718)
884885310,39.3769092,-76.4597004,,,3,,,POINT (-76.4597004 39.3769092)
884885484,39.3770177,-76.460154,,,3,,,POINT (-76.460154 39.3770177)
884885635,39.3771661,-76.4607464,,,3,,,POINT (-76.4607464 39.3771661)
886285252,39.282103,-76.5267315,,,3,,,POINT (-76.5267315 39.282103)
888564599,39.4384501,-76.6311656,,,3,,,POINT (-76.6311656 39.4384501)
888615431,39.2751317,-76.4755078,,,3,,,POINT (-76.4755078 39.2751317)
888615438,39.2750912,-76.4753173,,,3,,,POINT (-76.4753173 39.2750912)
888615520,39.2746987,-76.4735089,,,1,,,POINT (-76.4735089 39.2746987)
890991255,39.3991453,-76.6064344,,,2,,,POINT (-76.6064344 39.3991453)
890991260,39.3990444,-76.6064697,,,1,,,POINT (-76.6064697 39.3990444)
890998867,39.3980968,-76.597959,,,1,,,POINT (-76.597959 39.3980968)
890999003,39.3972733,-76.5950504,,,3,,,POINT (-76.5950504 39.3972733)
890999113,39.3979979,-76.5979718,,,1,,,POINT (-76.5979718 39.3979979)
890999161,39.4040511,-76.6082406,,,3,,,POINT (-76.6082406 39.4040511)
890999172,39.4038632,-76.6086061,,,3,,,POINT (-76.6086061 39.4038632)
891006465,39.4031984,-76.6041288,,,3,,,POINT (-76.6041288 39.4031984)
891006483,39.4017478,-76.6027459,,,3,,,POINT (-76.6027459 39.4017478)
891006484,39.4016255,-76.60254,,,3,,,POINT (-76.60254 39.4016255)
892120497,39.2707499,-76.5051679,,,3,,,POINT (-76.5051679 39.2707499)
892120510,39.2705416,-76.5040301,,,3,,,POINT (-76.5040301 39.2705416)
892618448,39.2698795,-76.5031978,traffic_signals,,4,,,POINT (-76.5031978 39.2698795)
892618449,39.2699455,-76.5033559,traffic_signals,,4,,,POINT (-76.5033559 39.2699455)
892620167,39.2663289,-76.5049213,,,4,,,POINT (-76.5049213 39.2663289)
892620169,39.2667084,-76.5057715,,,4,,,POINT (-76.5057715 39.2667084)
892620175,39.2670152,-76.5049089,,,3,,,POINT (-76.5049089 39.2670152)
892620177,39.2693058,-76.5015492,,,3,,,POINT (-76.5015492 39.2693058)
892620184,39.2701982,-76.5036464,,,3,,,POINT (-76.5036464 39.2701982)
892620185,39.2701098,-76.5037454,,,3,,,POINT (-76.5037454 39.2701098)
892620190,39.269604,-76.5035586,,,3,,,POINT (-76.5035586 39.269604)
893278107,39.7173768,-76.6512697,,,1,,,POINT (-76.6512697 39.7173768)
898617132,39.2802086,-76.5080677,,,3,,,POINT (-76.5080677 39.2802086)
898617424,39.2828466,-76.5178251,,,3,,,POINT (-76.5178251 39.2828466)
898617559,39.2828752,-76.5216922,,,3,,,POINT (-76.5216922 39.2828752)
898625313,39.2788238,-76.5219665,,,3,,,POINT (-76.5219665 39.2788238)
900133407,39.265107,-76.5275538,,,3,,,POINT (-76.5275538 39.265107)
903357754,39.4140124,-76.5351893,,,1,,,POINT (-76.5351893 39.4140124)
903357763,39.4126775,-76.5354622,,,1,,,POINT (-76.5354622 39.4126775)
903360261,39.4219195,-76.532366,turning_circle,,1,,,POINT (-76.532366 39.4219195)
903380023,39.4173453,-76.5259442,turning_circle,,1,,,POINT (-76.5259442 39.4173453)
903380046,39.414219,-76.5194612,,,3,,,POINT (-76.5194612 39.414219)
903380073,39.414751,-76.5191257,,,3,,,POINT (-76.5191257 39.414751)
903380121,39.4085811,-76.5369407,,,3,,,POINT (-76.5369407 39.4085811)
906893571,39.4027154,-76.7260757,turning_circle,,1,,,POINT (-76.7260757 39.4027154)
906900766,39.3730635,-76.722647,,,4,,,POINT (-76.722647 39.3730635)
906918295,39.3953108,-76.8134835,,,3,,,POINT (-76.8134835 39.3953108)
908703529,39.2571109,-76.720083,,,3,,,POINT (-76.720083 39.2571109)
908703611,39.2571722,-76.7192019,,,3,,,POINT (-76.7192019 39.2571722)
908703687,39.257471,-76.7197222,,,3,,,POINT (-76.7197222 39.257471)
908703715,39.2573546,-76.7198404,,,3,,,POINT (-76.7198404 39.2573546)
908703735,39.2572175,-76.7197681,,,3,,,POINT (-76.7197681 39.2572175)
908703770,39.2572127,-76.7195448,,,3,,,POINT (-76.7195448 39.2572127)
908703864,39.2596133,-76.7194535,,,3,,,POINT (-76.7194535 39.2596133)
908703909,39.2594796,-76.7192944,,,3,,,POINT (-76.7192944 39.2594796)
908703925,39.2595257,-76.7191632,,,3,,,POINT (-76.7191632 39.2595257)
908703945,39.2597162,-76.7191867,,,3,,,POINT (-76.7191867 39.2597162)
908704033,39.2575365,-76.7200262,,,3,,,POINT (-76.7200262 39.2575365)
908704319,39.2576478,-76.7194782,,,3,,,POINT (-76.7194782 39.2576478)
908728938,39.2552758,-76.6972788,,,2,,,POINT (-76.6972788 39.2552758)
908728954,39.2551696,-76.6971542,,,2,,,POINT (-76.6971542 39.2551696)
908821996,39.2656264,-76.7066512,,,1,,,POINT (-76.7066512 39.2656264)
910093257,39.2621605,-76.7271033,,,3,,,POINT (-76.7271033 39.2621605)
910160615,39.3263752,-76.4973521,,,1,,,POINT (-76.4973521 39.3263752)
911969680,39.3712953,-76.4638538,,,4,,,POINT (-76.4638538 39.3712953)
911969733,39.371778,-76.464045,,,1,,,POINT (-76.464045 39.371778)
911971107,39.3718839,-76.466933,,,3,,,POINT (-76.466933 39.3718839)
911975741,39.3766776,-76.4645014,traffic_signals,,3,,,POINT (-76.4645014 39.3766776)
911975743,39.3759268,-76.4609081,,,3,,,POINT (-76.4609081 39.3759268)
911975754,39.3756417,-76.4607151,,,3,,,POINT (-76.4607151 39.3756417)
912962765,39.3230193,-76.4444515,,,3,,,POINT (-76.4444515 39.3230193)
912962767,39.3230405,-76.4445794,,,3,,,POINT (-76.4445794 39.3230405)
912962795,39.3260068,-76.4439659,,,3,,,POINT (-76.4439659 39.3260068)
912964460,39.3742624,-76.5164412,turning_circle,,1,,,POINT (-76.5164412 39.3742624)
912964464,39.3738978,-76.5158811,,,4,,,POINT (-76.5158811 39.3738978)
912964476,39.3731416,-76.5135529,turning_circle,,1,,,POINT (-76.5135529 39.3731416)
919036095,39.352598,-76.4094723,,,3,,,POINT (-76.4094723 39.352598)
919036122,39.3554314,-76.4087784,,,3,,,POINT (-76.4087784 39.3554314)
919036137,39.3598478,-76.4093613,,,4,,,POINT (-76.4093613 39.3598478)
919036175,39.3600518,-76.4090686,,,3,,,POINT (-76.4090686 39.3600518)
919036219,39.3600861,-76.4095174,,,3,,,POINT (-76.4095174 39.3600861)
919036328,39.3591664,-76.4082872,,,1,,,POINT (-76.4082872 39.3591664)
919036357,39.3605761,-76.4045008,,,4,,,POINT (-76.4045008 39.3605761)
919036365,39.3590999,-76.4101677,,,1,,,POINT (-76.4101677 39.3590999)
919036386,39.348852,-76.4096346,,,3,,,POINT (-76.4096346 39.348852)
919036429,39.3562355,-76.4022676,,,2,,,POINT (-76.4022676 39.3562355)
919036466,39.3440129,-76.4231783,turning_circle,,1,,,POINT (-76.4231783 39.3440129)
919036531,39.3488089,-76.4097858,,,2,,,POINT (-76.4097858 39.3488089)
919056766,39.3800428,-76.4373527,turning_circle,,1,,,POINT (-76.4373527 39.3800428)
919088157,39.3022368,-76.4438693,,,4,,,POINT (-76.4438693 39.3022368)
919088162,39.302743,-76.4430569,,,4,,,POINT (-76.4430569 39.302743)
919088200,39.3020357,-76.4431261,,,3,,,POINT (-76.4431261 39.3020357)
919088201,39.3022278,-76.4431235,,,3,,,POINT (-76.4431235 39.3022278)
919088215,39.3027488,-76.4436867,,,3,,,POINT (-76.4436867 39.3027488)
919088319,39.3077717,-76.4499282,,,3,,,POINT (-76.4499282 39.3077717)
919250064,39.3216852,-76.4203537,,,1,,,POINT (-76.4203537 39.3216852)
919848394,39.2519403,-76.764095,,,3,,,POINT (-76.764095 39.2519403)
919848399,39.2608191,-76.7571104,turning_circle,,1,,,POINT (-76.7571104 39.2608191)
920739050,39.2852306,-76.7433294,traffic_signals,,4,,,POINT (-76.7433294 39.2852306)
920739392,39.2837412,-76.7499089,,,4,,,POINT (-76.7499089 39.2837412)
922561013,39.3794801,-76.7165352,,,3,,,POINT (-76.7165352 39.3794801)
922561025,39.380344,-76.7165208,,,3,,,POINT (-76.7165208 39.380344)
922561027,39.380676,-76.7162313,traffic_signals,,3,,,POINT (-76.7162313 39.380676)
922561030,39.3799928,-76.7168919,traffic_signals,,4,,,POINT (-76.7168919 39.3799928)
922561052,39.3801369,-76.7165788,,,3,,,POINT (-76.7165788 39.3801369)
922561069,39.3798371,-76.716908,traffic_signals,,4,,,POINT (-76.716908 39.3798371)
922561074,39.3803779,-76.7170947,,,3,,,POINT (-76.7170947 39.3803779)
922561100,39.3806301,-76.7161203,traffic_signals,,4,,,POINT (-76.7161203 39.3806301)
922561118,39.3606171,-76.7798668,,,3,,,POINT (-76.7798668 39.3606171)
922561119,39.3795778,-76.7173451,,,3,,,POINT (-76.7173451 39.3795778)
922561125,39.3799328,-76.7169649,traffic_signals,,4,,,POINT (-76.7169649 39.3799328)
922561142,39.3802185,-76.7164912,,,3,,,POINT (-76.7164912 39.3802185)
922561162,39.360671,-76.7797595,,,3,,,POINT (-76.7797595 39.360671)
937397522,39.3632084,-76.514146,,,1,,,POINT (-76.514146 39.3632084)
937397543,39.36556,-76.5172881,,,3,,,POINT (-76.5172881 39.36556)
937406032,39.3225279,-76.4307848,,,1,,,POINT (-76.4307848 39.3225279)
937414024,39.3116649,-76.4328464,,,1,,,POINT (-76.4328464 39.3116649)
937414300,39.3107827,-76.4260567,,,3,,,POINT (-76.4260567 39.3107827)
942208040,39.3406972,-76.4087401,,,3,,,POINT (-76.4087401 39.3406972)
944704103,39.4382114,-76.5528928,,,3,,,POINT (-76.5528928 39.4382114)
945962212,39.3504172,-76.4363367,,,3,,,POINT (-76.4363367 39.3504172)
945962240,39.349672,-76.4375419,turning_circle,,1,,,POINT (-76.4375419 39.349672)
945982496,39.3482774,-76.4361896,,,3,,,POINT (-76.4361896 39.3482774)
945982504,39.3479911,-76.4349192,,,3,,,POINT (-76.4349192 39.3479911)
952675665,39.2704701,-76.525901,,,3,,,POINT (-76.525901 39.2704701)
952675835,39.2693652,-76.5252511,,,1,,,POINT (-76.5252511 39.2693652)
952675865,39.2688445,-76.5239867,,,1,,,POINT (-76.5239867 39.2688445)
952675875,39.2672331,-76.5218037,,,1,,,POINT (-76.5218037 39.2672331)
952675897,39.2691186,-76.524609,,,1,,,POINT (-76.524609 39.2691186)
952675970,39.2685206,-76.5234342,,,1,,,POINT (-76.5234342 39.2685206)
952676014,39.2667272,-76.5212658,,,1,,,POINT (-76.5212658 39.2667272)
952676036,39.2681343,-76.522828,,,1,,,POINT (-76.522828 39.2681343)
952676085,39.2677025,-76.5222899,,,1,,,POINT (-76.5222899 39.2677025)
952676280,39.2662181,-76.5207433,,,1,,,POINT (-76.5207433 39.2662181)
952676461,39.2605107,-76.5109816,,,3,,,POINT (-76.5109816 39.2605107)
952676517,39.2607009,-76.5121856,traffic_signals,,3,,,POINT (-76.5121856 39.2607009)
956122911,39.495825,-76.6540338,,,3,,,POINT (-76.6540338 39.495825)
956122926,39.4957111,-76.6540394,,,3,,,POINT (-76.6540394 39.4957111)
956261010,39.5014157,-76.6591025,,,1,,,POINT (-76.6591025 39.5014157)
956261062,39.4765382,-76.6596446,,,1,,,POINT (-76.6596446 39.4765382)
956330781,39.4983361,-76.6645776,,,3,,,POINT (-76.6645776 39.4983361)
956330924,39.497562,-76.6640111,,,1,,,POINT (-76.6640111 39.497562)
956330970,39.498521,-76.6634942,,,3,,,POINT (-76.6634942 39.498521)
956331069,39.4983837,-76.6634703,,,3,,,POINT (-76.6634703 39.4983837)
956331091,39.4989531,-76.6635347,,,3,,,POINT (-76.6635347 39.4989531)
956331415,39.4987613,-76.6652407,,,3,,,POINT (-76.6652407 39.4987613)
956331580,39.497784,-76.6633589,,,3,,,POINT (-76.6633589 39.497784)
957250298,39.2805389,-76.5047512,,,3,,,POINT (-76.5047512 39.2805389)
957250312,39.2805741,-76.5061917,,,4,,,POINT (-76.5061917 39.2805741)
957250316,39.2806045,-76.5054245,traffic_signals,,4,,,POINT (-76.5054245 39.2806045)
957250318,39.2805994,-76.5052522,traffic_signals,,4,,,POINT (-76.5052522 39.2805994)
957252518,39.2717687,-76.502556,,,3,,,POINT (-76.502556 39.2717687)
957254304,39.491579,-76.6484843,traffic_signals,,3,,,POINT (-76.6484843 39.491579)
957268916,39.2786327,-76.4769065,,,1,,,POINT (-76.4769065 39.2786327)
957273030,39.2665638,-76.4724122,,,4,,,POINT (-76.4724122 39.2665638)
957273032,39.2687488,-76.4707879,,,4,,,POINT (-76.4707879 39.2687488)
957273037,39.2692064,-76.4697937,traffic_signals,,4,,,POINT (-76.4697937 39.2692064)
957273040,39.2692851,-76.4696058,traffic_signals,,3,,,POINT (-76.4696058 39.2692851)
957479790,39.2354305,-76.4567296,,,3,,,POINT (-76.4567296 39.2354305)
959617272,39.3357768,-76.5199816,turning_circle,,1,,,POINT (-76.5199816 39.3357768)
960390891,39.4584092,-76.6401616,turning_circle,,1,,,POINT (-76.6401616 39.4584092)
960479508,39.2801665,-76.7269584,,,3,,,POINT (-76.7269584 39.2801665)
960479510,39.2803642,-76.7271263,,,3,,,POINT (-76.7271263 39.2803642)
960965355,39.2899405,-76.7245891,,,3,,,POINT (-76.7245891 39.2899405)
960965766,39.2877022,-76.7333665,,,3,,,POINT (-76.7333665 39.2877022)
